POS,Player,Mat,Inns,NO,Runs,HS,Avg,BF,SR,100,50,4s,6s,Year
67.0,Piyush Chawla PBKS,16.0,12.0,4.0,106.0,21*,13.25,88.0,120.45,0.0,0.0,9.0,4.0,2012
68.0,David Miller PBKS,6.0,6.0,3.0,98.0,34*,32.66,75.0,130.66,0.0,0.0,6.0,4.0,2012
69.0,Michael Clarke PWI,6.0,6.0,0.0,98.0,41,16.33,93.0,105.37,0.0,0.0,12.0,0.0,2012
70.0,Shakib Al Hasan KKR,8.0,7.0,1.0,91.0,42,15.16,74.0,122.97,0.0,0.0,6.0,3.0,2012
71.0,Stuart Binny RR,8.0,6.0,2.0,90.0,30,22.5,67.0,134.32,0.0,0.0,9.0,3.0,2012
72.0,Anustup Majumdar PWI,4.0,4.0,0.0,87.0,31,21.75,76.0,114.47,0.0,0.0,7.0,2.0,2012
73.0,Gurkeerat Mann Singh PBKS,5.0,4.0,1.0,86.0,29*,28.66,52.0,165.38,0.0,0.0,12.0,2.0,2012
74.0,Richard Levi MI,6.0,6.0,0.0,83.0,50,13.83,73.0,113.69,0.0,1.0,10.0,4.0,2012
75.0,Herschelle Gibbs MI,3.0,3.0,1.0,81.0,66*,40.5,88.0,92.04,0.0,1.0,8.0,2.0,2012
76.0,Laxmi Ratan Shukla KKR,11.0,8.0,2.0,75.0,26,12.5,57.0,131.57,0.0,0.0,4.0,5.0,2012
77.0,Akshath Reddy DEC,5.0,3.0,0.0,73.0,42,24.33,59.0,123.72,0.0,0.0,6.0,2.0,2012
78.0,Bipul Sharma PBKS,5.0,4.0,1.0,72.0,35*,24.0,47.0,153.19,0.0,0.0,6.0,3.0,2012
79.0,Shreevats Goswami RR,11.0,6.0,1.0,69.0,24,13.8,67.0,102.98,0.0,0.0,4.0,1.0,2012
80.0,Vinay Kumar RCB,15.0,7.0,2.0,68.0,25,13.6,62.0,109.67,0.0,0.0,3.0,2.0,2012
81.0,Siddharth Chitnis PBKS,6.0,4.0,1.0,66.0,38,22.0,62.0,106.45,0.0,0.0,7.0,1.0,2012
82.0,Johan Botha RR,11.0,7.0,3.0,58.0,14*,14.5,54.0,107.4,0.0,0.0,4.0,1.0,2012
83.0,Aaron Finch DC,2.0,2.0,0.0,55.0,30,27.5,51.0,107.84,0.0,0.0,8.0,0.0,2012
84.0,Lasith Malinga MI,14.0,6.0,0.0,55.0,17,9.16,53.0,103.77,0.0,0.0,4.0,3.0,2012
85.0,Callum Ferguson PWI,4.0,4.0,0.0,50.0,23,12.5,63.0,79.36,0.0,0.0,3.0,0.0,2012
86.0,Andre Russell DC,4.0,2.0,0.0,47.0,31,23.5,26.0,180.76,0.0,0.0,3.0,3.0,2012
87.0,Andrew McDonald RCB,4.0,3.0,1.0,47.0,30,23.5,35.0,134.28,0.0,0.0,6.0,2.0,2012
88.0,Abhishek Nayar PBKS,4.0,4.0,1.0,45.0,24,15.0,49.0,91.83,0.0,0.0,2.0,1.0,2012
89.0,Brett Lee KKR,10.0,3.0,1.0,42.0,25,21.0,20.0,210.0,0.0,0.0,2.0,4.0,2012
90.0,Bhuvneshwar Kumar PWI,11.0,9.0,6.0,40.0,11*,13.33,40.0,100.0,0.0,0.0,4.0,0.0,2012
91.0,Kevon Cooper RR,6.0,4.0,2.0,38.0,14,19.0,20.0,190.0,0.0,0.0,3.0,3.0,2012
92.0,Bharat Chipli DEC,5.0,4.0,1.0,37.0,25*,12.33,35.0,105.71,0.0,0.0,3.0,2.0,2012
93.0,Unmukt Chand DC,2.0,2.0,0.0,36.0,18,18.0,34.0,105.88,0.0,0.0,2.0,3.0,2012
94.0,Pawan Negi DC,8.0,4.0,2.0,36.0,14,18.0,29.0,124.13,0.0,0.0,4.0,1.0,2012
95.0,Ashish Reddy DEC,9.0,6.0,2.0,35.0,10*,8.75,29.0,120.68,0.0,0.0,3.0,1.0,2012
96.0,Praveen Kumar PBKS,16.0,7.0,4.0,35.0,10,11.66,30.0,116.66,0.0,0.0,2.0,1.0,2012
97.0,Rajat Bhatia KKR,17.0,6.0,3.0,35.0,12,11.66,28.0,125.0,0.0,0.0,4.0,0.0,2012
98.0,Robin Peterson MI,5.0,5.0,2.0,32.0,16*,10.66,30.0,106.66,0.0,0.0,3.0,1.0,2012
99.0,Daniel Vettori RCB,9.0,6.0,2.0,31.0,20,7.75,26.0,119.23,0.0,0.0,3.0,1.0,2012
100.0,Paul Valthaty PBKS,6.0,6.0,0.0,30.0,13,5.0,51.0,58.82,0.0,0.0,4.0,0.0,2012
101.0,Murali Kartik PWI,11.0,4.0,4.0,26.0,14*,0.0,21.0,123.8,0.0,0.0,1.0,1.0,2012
102.0,Dishant Yagnik RR,5.0,3.0,2.0,25.0,10*,25.0,13.0,192.3,0.0,0.0,5.0,0.0,2012
103.0,Abhishek Jhunjhunwala DEC,5.0,3.0,1.0,24.0,19,12.0,26.0,92.3,0.0,0.0,1.0,1.0,2012
104.0,Ryan ten Doeschate KKR,3.0,3.0,1.0,21.0,11,10.5,21.0,100.0,0.0,0.0,1.0,1.0,2012
105.0,Alfonso Thomas PWI,4.0,2.0,0.0,19.0,12,9.5,15.0,126.66,0.0,0.0,1.0,1.0,2012
106.0,Srikkanth Anirudha CSK,4.0,2.0,2.0,19.0,18*,0.0,7.0,271.42,0.0,0.0,1.0,2.0,2012
107.0,Wayne Parnell PWI,6.0,5.0,1.0,19.0,11,4.75,27.0,70.37,0.0,0.0,2.0,0.0,2012
108.0,Dale Steyn DEC,12.0,6.0,1.0,19.0,7,3.8,21.0,90.47,0.0,0.0,0.0,1.0,2012
109.0,Ryan Harris PBKS,5.0,2.0,1.0,18.0,15*,18.0,11.0,163.63,0.0,0.0,1.0,1.0,2012
110.0,Ankit Sharma DEC,9.0,4.0,1.0,18.0,15,6.0,13.0,138.46,0.0,0.0,0.0,2.0,2012
111.0,Ravichandran Ashwin CSK,19.0,5.0,2.0,18.0,8,6.0,15.0,120.0,0.0,0.0,2.0,0.0,2012
112.0,Cheteshwar Pujara RCB,3.0,3.0,0.0,17.0,11,5.66,22.0,77.27,0.0,0.0,1.0,1.0,2012
113.0,Amit Mishra DEC,14.0,5.0,2.0,16.0,8*,5.33,20.0,80.0,0.0,0.0,1.0,0.0,2012
114.0,Tirumalasetti Suman MI,2.0,2.0,0.0,15.0,10,7.5,19.0,78.94,0.0,0.0,1.0,1.0,2012
115.0,Ishank Jaggi DEC,3.0,3.0,1.0,15.0,10*,7.5,21.0,71.42,0.0,0.0,0.0,0.0,2012
116.0,Paras Dogra PBKS,3.0,3.0,1.0,15.0,6,7.5,24.0,62.5,0.0,0.0,0.0,0.0,2012
117.0,Harmeet Singh Bansal PBKS,7.0,2.0,1.0,15.0,14,15.0,7.0,214.28,0.0,0.0,3.0,0.0,2012
118.0,Brad Hogg RR,9.0,3.0,1.0,15.0,13,7.5,16.0,93.75,0.0,0.0,1.0,0.0,2012
119.0,Harshal Patel RCB,12.0,3.0,1.0,15.0,10,7.5,15.0,100.0,0.0,0.0,1.0,0.0,2012
120.0,Mohammad Kaif RCB,1.0,1.0,0.0,14.0,14,14.0,16.0,87.5,0.0,0.0,1.0,0.0,2012
121.0,Sreenath Aravind RCB,1.0,1.0,1.0,14.0,14*,0.0,8.0,175.0,0.0,0.0,3.0,0.0,2012
122.0,James Faulkner PBKS,2.0,2.0,1.0,14.0,11*,14.0,13.0,107.69,0.0,0.0,0.0,0.0,2012
123.0,Dimitri Mascarenhas PBKS,4.0,3.0,0.0,14.0,9,4.66,16.0,87.5,0.0,0.0,1.0,0.0,2012
124.0,Doug Bracewell DC,1.0,1.0,1.0,12.0,12*,0.0,9.0,133.33,0.0,0.0,1.0,0.0,2012
125.0,Zaheer Khan RCB,16.0,5.0,3.0,12.0,11*,6.0,17.0,70.58,0.0,0.0,1.0,0.0,2012
126.0,Krishnakant Upadhyay PWI,1.0,1.0,1.0,11.0,11*,0.0,8.0,137.5,0.0,0.0,0.0,1.0,2012
127.0,Ankeet Chavan RR,8.0,2.0,1.0,11.0,7*,11.0,8.0,137.5,0.0,0.0,2.0,0.0,2012
128.0,Ashish Nehra PWI,13.0,2.0,2.0,11.0,9*,0.0,12.0,91.66,0.0,0.0,1.0,0.0,2012
129.0,Dhawal Kulkarni MI,2.0,1.0,1.0,10.0,10*,0.0,5.0,200.0,0.0,0.0,2.0,0.0,2012
130.0,Sunil Narine KKR,15.0,2.0,1.0,9.0,9*,9.0,7.0,128.57,0.0,0.0,2.0,0.0,2012
131.0,Clint McKay MI,2.0,1.0,0.0,8.0,8,8.0,15.0,53.33,0.0,0.0,0.0,0.0,2012
132.0,Juan Theron DEC,2.0,1.0,1.0,7.0,7*,0.0,6.0,116.66,0.0,0.0,1.0,0.0,2012
133.0,Shadab Jakati CSK,15.0,2.0,2.0,7.0,6*,0.0,12.0,58.33,0.0,0.0,0.0,0.0,2012
134.0,Chris Lynn DEC,1.0,1.0,0.0,6.0,6,6.0,9.0,66.66,0.0,0.0,1.0,0.0,2012
135.0,Harpreet Singh PWI,1.0,1.0,0.0,6.0,6,6.0,6.0,100.0,0.0,0.0,0.0,0.0,2012
136.0,Asad Pathan RCB,2.0,2.0,1.0,6.0,4,6.0,7.0,85.71,0.0,0.0,0.0,0.0,2012
137.0,Glenn Maxwell DC,2.0,2.0,1.0,6.0,3*,6.0,11.0,54.54,0.0,0.0,0.0,0.0,2012
138.0,Wriddhiman Saha CSK,4.0,1.0,0.0,6.0,6,6.0,14.0,42.85,0.0,0.0,0.0,0.0,2012
139.0,Bhargav Bhatt PBKS,5.0,1.0,1.0,6.0,6*,0.0,2.0,300.0,0.0,0.0,0.0,1.0,2012
140.0,Muttiah Muralitharan RCB,10.0,2.0,0.0,6.0,6,3.0,9.0,66.66,0.0,0.0,0.0,0.0,2012
141.0,RP Singh MI,11.0,5.0,3.0,6.0,3,3.0,12.0,50.0,0.0,0.0,0.0,0.0,2012
142.0,Nuwan Kulasekara CSK,5.0,1.0,1.0,5.0,5*,0.0,3.0,166.66,0.0,0.0,1.0,0.0,2012
143.0,Pragyan Ojha MI,9.0,3.0,1.0,5.0,4,2.5,14.0,35.71,0.0,0.0,0.0,0.0,2012
144.0,Siddharth Trivedi RR,14.0,1.0,1.0,5.0,5*,0.0,6.0,83.33,0.0,0.0,0.0,0.0,2012
145.0,Mohnish Mishra PWI,1.0,1.0,0.0,4.0,4,4.0,4.0,100.0,0.0,0.0,1.0,0.0,2012
146.0,Dwaraka Ravi Teja DEC,2.0,2.0,0.0,4.0,4,2.0,4.0,100.0,0.0,0.0,1.0,0.0,2012
147.0,Syed Mohammad RCB,2.0,1.0,1.0,4.0,4*,0.0,1.0,400.0,0.0,0.0,1.0,0.0,2012
148.0,Thisara Perera MI,2.0,2.0,1.0,4.0,4*,4.0,9.0,44.44,0.0,0.0,0.0,0.0,2012
149.0,Manpreet Gony DEC,6.0,1.0,0.0,4.0,4,4.0,8.0,50.0,0.0,0.0,0.0,0.0,2012
150.0,Parvinder Awana PBKS,12.0,2.0,2.0,4.0,4*,0.0,5.0,80.0,0.0,0.0,0.0,0.0,2012
151.0,Ali Murtaza PWI,1.0,1.0,1.0,3.0,3*,0.0,5.0,60.0,0.0,0.0,0.0,0.0,2012
152.0,Doug Bollinger CSK,6.0,1.0,0.0,3.0,3,3.0,5.0,60.0,0.0,0.0,0.0,0.0,2012
153.0,Morne Morkel DC,16.0,4.0,2.0,3.0,2*,1.5,5.0,60.0,0.0,0.0,0.0,0.0,2012
154.0,Ashok Dinda PWI,7.0,1.0,0.0,2.0,2,2.0,5.0,40.0,0.0,0.0,0.0,0.0,2012
155.0,Rahul Sharma PWI,11.0,5.0,1.0,2.0,2,0.5,11.0,18.18,0.0,0.0,0.0,0.0,2012
156.0,Umesh Yadav DC,17.0,3.0,1.0,2.0,1*,1.0,7.0,28.57,0.0,0.0,0.0,0.0,2012
157.0,Varun Aaron DC,8.0,2.0,0.0,1.0,1,0.5,3.0,33.33,0.0,0.0,0.0,0.0,2012
1.0,Sachin Tendulkar MI,15.0,15.0,2.0,618.0,89*,47.53,466.0,132.61,0.0,5.0,86.0,3.0,2010
2.0,Jacques Kallis RCB,16.0,16.0,4.0,572.0,89*,47.66,494.0,115.78,0.0,6.0,67.0,9.0,2010
3.0,Suresh Raina CSK,16.0,16.0,5.0,520.0,83*,47.27,364.0,142.85,0.0,4.0,45.0,22.0,2010
4.0,Sourav Ganguly KKR,14.0,14.0,1.0,493.0,88,37.92,419.0,117.66,0.0,4.0,58.0,15.0,2010
5.0,Murali Vijay CSK,15.0,15.0,2.0,458.0,127,35.23,292.0,156.84,1.0,2.0,36.0,26.0,2010
6.0,Mahela Jayawardena PBKS,13.0,13.0,3.0,439.0,110*,43.9,298.0,147.31,1.0,1.0,55.0,11.0,2010
7.0,Andrew Symonds DEC,16.0,16.0,2.0,429.0,54,30.64,341.0,125.8,0.0,4.0,35.0,18.0,2010
8.0,Saurabh Tiwary MI,16.0,15.0,1.0,419.0,61,29.92,309.0,135.59,0.0,3.0,29.0,18.0,2010
9.0,Rohit Sharma DEC,16.0,16.0,2.0,404.0,73,28.85,302.0,133.77,0.0,3.0,36.0,14.0,2010
10.0,Naman Ojha RR,14.0,14.0,2.0,377.0,94*,31.41,285.0,132.28,0.0,2.0,42.0,15.0,2010
11.0,Robin Uthappa RCB,16.0,14.0,2.0,374.0,68*,31.16,218.0,171.55,0.0,3.0,21.0,27.0,2010
12.0,Kumar Sangakkara PBKS,13.0,12.0,0.0,357.0,56,29.75,257.0,138.91,0.0,2.0,47.0,5.0,2010
13.0,Ambati Rayudu MI,14.0,14.0,1.0,356.0,55*,27.38,246.0,144.71,0.0,2.0,34.0,13.0,2010
14.0,Virender Sehwag DC,14.0,14.0,0.0,356.0,75,25.42,218.0,163.3,0.0,3.0,47.0,14.0,2010
15.0,Subramaniam Badrinath CSK,16.0,15.0,4.0,356.0,55*,32.36,303.0,117.49,0.0,2.0,41.0,5.0,2010
16.0,Matthew Hayden CSK,16.0,16.0,0.0,346.0,93,21.62,279.0,124.01,0.0,1.0,37.0,16.0,2010
17.0,Yusuf Pathan RR,14.0,14.0,2.0,333.0,100,27.75,201.0,165.67,1.0,1.0,22.0,24.0,2010
18.0,Tirumalasetti Suman DEC,14.0,14.0,5.0,307.0,78*,34.11,257.0,119.45,0.0,2.0,23.0,12.0,2010
19.0,Virat Kohli RCB,16.0,13.0,2.0,307.0,58,27.9,212.0,144.81,0.0,1.0,26.0,12.0,2010
20.0,Chris Gayle KKR,9.0,9.0,0.0,292.0,88,32.44,184.0,158.69,0.0,2.0,30.0,16.0,2010
21.0,Adam Gilchrist DEC,16.0,16.0,0.0,289.0,54,18.06,185.0,156.21,0.0,1.0,31.0,16.0,2010
22.0,MS Dhoni CSK,13.0,11.0,2.0,287.0,66*,31.88,210.0,136.66,0.0,2.0,26.0,8.0,2010
23.0,David Warner DC,11.0,11.0,1.0,282.0,107*,28.2,191.0,147.64,1.0,1.0,27.0,14.0,2010
24.0,Michael Lumb RR,11.0,11.0,0.0,278.0,83,25.27,192.0,144.79,0.0,1.0,45.0,6.0,2010
25.0,Dinesh Karthik DC,14.0,14.0,1.0,278.0,69,21.38,237.0,117.29,0.0,1.0,26.0,6.0,2010
26.0,Gautam Gambhir DC,11.0,10.0,1.0,277.0,72,30.77,217.0,127.64,0.0,2.0,32.0,2.0,2010
27.0,Irfan Pathan PBKS,14.0,13.0,5.0,276.0,60,34.5,186.0,148.38,0.0,1.0,21.0,10.0,2010
28.0,Kieron Pollard MI,14.0,14.0,2.0,273.0,45*,22.75,147.0,185.71,0.0,0.0,23.0,17.0,2010
29.0,Herschelle Gibbs DEC,10.0,10.0,0.0,267.0,50,26.7,235.0,113.61,0.0,1.0,26.0,9.0,2010
30.0,Rahul Dravid RCB,16.0,11.0,2.0,256.0,52,28.44,199.0,128.64,0.0,1.0,34.0,3.0,2010
31.0,Yuvraj Singh PBKS,14.0,14.0,2.0,255.0,43,21.25,199.0,128.14,0.0,0.0,20.0,14.0,2010
32.0,Manish Pandey RCB,13.0,13.0,1.0,249.0,42*,20.75,226.0,110.17,0.0,0.0,27.0,7.0,2010
33.0,Ravi Bopara PBKS,10.0,9.0,1.0,248.0,77,31.0,214.0,115.88,0.0,2.0,25.0,3.0,2010
34.0,Manoj Tiwary KKR,13.0,11.0,2.0,237.0,75*,26.33,186.0,127.41,0.0,2.0,23.0,5.0,2010
35.0,Kevin Pietersen RCB,7.0,7.0,3.0,236.0,66*,59.0,157.0,150.31,0.0,2.0,23.0,8.0,2010
36.0,Angelo Mathews KKR,14.0,11.0,4.0,233.0,65*,33.28,184.0,126.63,0.0,1.0,18.0,8.0,2010
37.0,Manvinder Bisla PBKS,10.0,10.0,0.0,218.0,75,21.8,178.0,122.47,0.0,1.0,27.0,6.0,2010
38.0,Paul Collingwood DC,8.0,7.0,2.0,203.0,75*,40.6,156.0,130.12,0.0,3.0,9.0,13.0,2010
39.0,Albie Morkel CSK,14.0,11.0,3.0,198.0,62,24.75,131.0,151.14,0.0,1.0,10.0,13.0,2010
40.0,Shikhar Dhawan MI,10.0,10.0,0.0,191.0,56,19.1,170.0,112.35,0.0,2.0,23.0,3.0,2010
41.0,Shane Watson RR,6.0,5.0,0.0,185.0,60,37.0,114.0,162.28,0.0,2.0,18.0,9.0,2010
42.0,Abhishek Jhunjhunwala RR,13.0,11.0,2.0,183.0,53*,20.33,166.0,110.24,0.0,1.0,16.0,4.0,2010
43.0,Adam Voges RR,9.0,7.0,3.0,181.0,45*,45.25,143.0,126.57,0.0,0.0,15.0,3.0,2010
44.0,Mohnish Mishra DEC,11.0,11.0,0.0,166.0,41,15.09,144.0,115.27,0.0,0.0,18.0,6.0,2010
45.0,Faiz Fazal RR,10.0,9.0,1.0,164.0,45,20.5,154.0,106.49,0.0,0.0,19.0,1.0,2010
46.0,JP Duminy MI,7.0,7.0,2.0,157.0,42*,31.4,131.0,119.84,0.0,0.0,13.0,5.0,2010
47.0,Mithun Manhas DC,9.0,8.0,4.0,157.0,32*,39.25,149.0,105.36,0.0,0.0,14.0,0.0,2010
48.0,Shaun Marsh PBKS,4.0,4.0,1.0,147.0,88*,49.0,114.0,128.94,0.0,2.0,14.0,6.0,2010
49.0,Cheteshwar Pujara KKR,10.0,6.0,2.0,122.0,45*,30.5,115.0,106.08,0.0,0.0,14.0,3.0,2010
50.0,Owais Shah KKR,5.0,5.0,3.0,115.0,58*,57.5,95.0,121.05,0.0,1.0,7.0,5.0,2010
51.0,Brendon McCullum KKR,5.0,5.0,1.0,114.0,57*,28.5,110.0,103.63,0.0,1.0,14.0,2.0,2010
52.0,Rajagopal Sathish MI,12.0,11.0,4.0,112.0,24,16.0,96.0,116.66,0.0,0.0,11.0,0.0,2010
53.0,AB de Villiers DC,7.0,7.0,0.0,111.0,45,15.85,119.0,93.27,0.0,0.0,7.0,0.0,2010
54.0,Paras Dogra RR,9.0,8.0,0.0,107.0,41,13.37,106.0,100.94,0.0,0.0,4.0,5.0,2010
55.0,Harbhajan Singh MI,15.0,7.0,3.0,105.0,49*,26.25,63.0,166.66,0.0,0.0,12.0,5.0,2010
56.0,Brad Hodge KKR,4.0,4.0,0.0,99.0,50,24.75,90.0,110.0,0.0,1.0,11.0,1.0,2010
57.0,David Hussey KKR,6.0,6.0,2.0,94.0,31,23.5,86.0,109.3,0.0,0.0,5.0,5.0,2010
58.0,Ross Taylor RCB,7.0,7.0,3.0,88.0,31*,22.0,75.0,117.33,0.0,0.0,2.0,6.0,2010
59.0,Kedar Jadhav DC,5.0,5.0,2.0,76.0,50*,25.33,56.0,135.71,0.0,1.0,7.0,2.0,2010
60.0,Parthiv Patel CSK,4.0,4.0,0.0,72.0,57,18.0,79.0,91.13,0.0,1.0,6.0,2.0,2010
61.0,Wriddhiman Saha KKR,13.0,7.0,4.0,67.0,22,22.33,53.0,126.41,0.0,0.0,9.0,1.0,2010
62.0,Ryan McLaren MI,10.0,7.0,4.0,66.0,40,22.0,69.0,95.65,0.0,0.0,7.0,0.0,2010
63.0,Andrew McDonald DC,4.0,3.0,3.0,65.0,33*,0.0,52.0,125.0,0.0,0.0,3.0,2.0,2010
64.0,VVS Laxman DEC,6.0,6.0,1.0,64.0,22,12.8,60.0,106.66,0.0,0.0,7.0,1.0,2010
65.0,Anirudh Singh DEC,5.0,4.0,0.0,63.0,40,15.75,66.0,95.45,0.0,0.0,6.0,1.0,2010
66.0,Piyush Chawla PBKS,14.0,6.0,1.0,62.0,22,12.4,60.0,103.33,0.0,0.0,7.0,0.0,2010
67.0,Dwayne Bravo MI,10.0,8.0,1.0,61.0,23,8.71,53.0,115.09,0.0,0.0,3.0,4.0,2010
68.0,Abhishek Nayar MI,3.0,3.0,1.0,58.0,27,29.0,51.0,113.72,0.0,0.0,4.0,2.0,2010
69.0,Abhishek Raut RR,6.0,5.0,3.0,56.0,32*,28.0,48.0,116.66,0.0,0.0,3.0,3.0,2010
70.0,Aditya Tare MI,7.0,4.0,0.0,50.0,23,12.5,36.0,138.88,0.0,0.0,5.0,3.0,2010
71.0,Cameron White RCB,7.0,5.0,3.0,48.0,21*,24.0,33.0,145.45,0.0,0.0,3.0,3.0,2010
72.0,Ryan Harris DEC,8.0,5.0,1.0,45.0,15,11.25,39.0,115.38,0.0,0.0,2.0,2.0,2010
73.0,Graeme Smith RR,2.0,2.0,0.0,44.0,26,22.0,39.0,112.82,0.0,0.0,7.0,0.0,2010
74.0,Tillakaratne Dilshan DC,6.0,6.0,0.0,44.0,17,7.33,53.0,83.01,0.0,0.0,6.0,0.0,2010
75.0,Adrian Barath PBKS,3.0,3.0,1.0,42.0,33,21.0,42.0,100.0,0.0,0.0,5.0,1.0,2010
76.0,Ajit Agarkar KKR,7.0,4.0,3.0,40.0,17,40.0,29.0,137.93,0.0,0.0,4.0,0.0,2010
77.0,Amit Mishra DC,14.0,7.0,3.0,39.0,12,9.75,51.0,76.47,0.0,0.0,1.0,0.0,2010
78.0,Michael Hussey CSK,3.0,3.0,1.0,37.0,15,18.5,44.0,84.09,0.0,0.0,2.0,0.0,2010
79.0,Laxmi Ratan Shukla KKR,4.0,2.0,0.0,36.0,19,18.0,26.0,138.46,0.0,0.0,3.0,2.0,2010
80.0,Bodapati Sumanth DEC,5.0,4.0,3.0,35.0,16,35.0,37.0,94.59,0.0,0.0,3.0,0.0,2010
81.0,Eoin Morgan RCB,6.0,4.0,1.0,35.0,17,11.66,30.0,116.66,0.0,0.0,2.0,1.0,2010
82.0,Aditya Dole RR,3.0,2.0,0.0,34.0,30,17.0,22.0,154.54,0.0,0.0,3.0,1.0,2010
83.0,Venugopal Rao DEC,6.0,5.0,1.0,34.0,24,8.5,43.0,79.06,0.0,0.0,3.0,1.0,2010
84.0,Daniel Vettori DC,3.0,3.0,2.0,33.0,19*,33.0,27.0,122.22,0.0,0.0,4.0,0.0,2010
85.0,Sanath Jayasuriya MI,4.0,4.0,0.0,33.0,23,8.25,31.0,106.45,0.0,0.0,4.0,1.0,2010
86.0,MF Maharoof DC,7.0,4.0,1.0,31.0,28,10.33,23.0,134.78,0.0,0.0,2.0,2.0,2010
87.0,Chaminda Vaas DEC,6.0,5.0,1.0,30.0,16,7.5,34.0,88.23,0.0,0.0,1.0,1.0,2010
88.0,Ravichandran Ashwin CSK,12.0,6.0,2.0,30.0,11*,7.5,40.0,75.0,0.0,0.0,2.0,0.0,2010
89.0,Rahul Sharma DEC,6.0,4.0,1.0,29.0,14*,9.66,26.0,111.53,0.0,0.0,3.0,1.0,2010
90.0,Mitchell Marsh DEC,3.0,2.0,0.0,28.0,15,14.0,30.0,93.33,0.0,0.0,1.0,1.0,2010
91.0,Mohammad Kaif PBKS,4.0,3.0,0.0,28.0,14,9.33,30.0,93.33,0.0,0.0,2.0,0.0,2010
92.0,Sridharan Sriram RCB,1.0,1.0,0.0,27.0,27,27.0,29.0,93.1,0.0,0.0,3.0,0.0,2010
93.0,Shanthakumaran Sreesanth PBKS,6.0,3.0,3.0,27.0,15*,0.0,21.0,128.57,0.0,0.0,5.0,0.0,2010
94.0,Vinay Kumar RCB,14.0,5.0,1.0,27.0,10*,6.75,32.0,84.37,0.0,0.0,1.0,0.0,2010
95.0,JM Kemp CSK,5.0,2.0,0.0,26.0,22,13.0,24.0,108.33,0.0,0.0,1.0,1.0,2010
96.0,Rajat Bhatia DC,5.0,3.0,0.0,24.0,21,8.0,17.0,141.17,0.0,0.0,1.0,2.0,2010
97.0,Zaheer Khan MI,14.0,4.0,3.0,24.0,23*,24.0,13.0,184.61,0.0,0.0,3.0,1.0,2010
98.0,Ashish Nehra DC,4.0,2.0,1.0,23.0,22*,23.0,20.0,115.0,0.0,0.0,2.0,1.0,2010
99.0,Dwayne Smith DEC,3.0,3.0,1.0,22.0,13*,11.0,25.0,88.0,0.0,0.0,1.0,1.0,2010
100.0,Murali Kartik KKR,10.0,2.0,0.0,22.0,21,11.0,22.0,100.0,0.0,0.0,2.0,0.0,2010
101.0,Aaron Finch RR,1.0,1.0,0.0,21.0,21,21.0,21.0,100.0,0.0,0.0,0.0,1.0,2010
102.0,Siddharth Trivedi RR,11.0,4.0,2.0,20.0,9,10.0,14.0,142.85,0.0,0.0,3.0,1.0,2010
103.0,Damien Martyn RR,1.0,1.0,0.0,19.0,19,19.0,24.0,79.16,0.0,0.0,1.0,0.0,2010
104.0,George Bailey CSK,1.0,1.0,0.0,18.0,18,18.0,27.0,66.66,0.0,0.0,2.0,0.0,2010
105.0,Karan Goel PBKS,6.0,2.0,1.0,18.0,17*,18.0,20.0,90.0,0.0,0.0,1.0,1.0,2010
106.0,Lakshmipathy Balaji CSK,7.0,3.0,1.0,18.0,15,9.0,20.0,90.0,0.0,0.0,1.0,1.0,2010
107.0,Doug Bollinger CSK,8.0,2.0,2.0,18.0,16*,0.0,17.0,105.88,0.0,0.0,1.0,1.0,2010
108.0,Chandan Madan MI,1.0,1.0,0.0,15.0,15,15.0,19.0,78.94,0.0,0.0,3.0,0.0,2010
109.0,Sumit Narwal RR,5.0,3.0,1.0,14.0,12,7.0,12.0,116.66,0.0,0.0,2.0,0.0,2010
110.0,Mark Boucher RCB,5.0,2.0,1.0,13.0,11*,13.0,10.0,130.0,0.0,0.0,0.0,1.0,2010
111.0,Dale Steyn RCB,15.0,4.0,0.0,13.0,8,3.25,17.0,76.47,0.0,0.0,2.0,0.0,2010
112.0,Dimitri Mascarenhas RR,2.0,2.0,1.0,12.0,9*,12.0,10.0,120.0,0.0,0.0,0.0,0.0,2010
113.0,Shaun Tait RR,8.0,2.0,1.0,12.0,11,12.0,13.0,92.3,0.0,0.0,0.0,1.0,2010
114.0,Moises Henriques DC,1.0,1.0,0.0,11.0,11,11.0,5.0,220.0,0.0,0.0,2.0,0.0,2010
115.0,Brett Lee PBKS,4.0,3.0,2.0,11.0,7*,11.0,9.0,122.22,0.0,0.0,1.0,0.0,2010
116.0,Kemar Roach DEC,2.0,1.0,0.0,10.0,10,10.0,9.0,111.11,0.0,0.0,1.0,0.0,2010
117.0,Thilan Thushara CSK,4.0,2.0,1.0,10.0,8,10.0,11.0,90.9,0.0,0.0,0.0,0.0,2010
118.0,Pradeep Sangwan DC,8.0,2.0,1.0,10.0,6*,10.0,14.0,71.42,0.0,0.0,0.0,0.0,2010
119.0,Shane Warne RR,14.0,7.0,2.0,10.0,4,2.0,19.0,52.63,0.0,0.0,0.0,0.0,2010
120.0,Morne Morkel RR,2.0,2.0,1.0,9.0,7*,9.0,16.0,56.25,0.0,0.0,1.0,0.0,2010
121.0,Bipul Sharma PBKS,5.0,2.0,2.0,9.0,8*,0.0,7.0,128.57,0.0,0.0,1.0,0.0,2010
122.0,RP Singh DEC,12.0,5.0,3.0,9.0,4*,4.5,19.0,47.36,0.0,0.0,0.0,0.0,2010
